Driver,Operation line,Alarm type,speed(km/h),Alarm start time,Alarm end time,Alarm duration,StartDate,MonthYear,WeekYear
73784.0,67,Harsh Braking,0,2024-03-05 23:50:25,2024-03-05 23:50:30,5,2024-03-05,03-2024,10-2024
20847.0,61,Harsh Braking,10,2024-03-05 23:50:25,2024-03-05 23:50:29,4,2024-03-05,03-2024,10-2024
22550.0,,Harsh Acceleration,50,2024-03-05 23:50:25,2024-03-05 23:50:29,4,2024-03-05,03-2024,10-2024
30198.0,67,Harsh Braking,22,2024-03-05 23:50:24,2024-03-05 23:50:27,3,2024-03-05,03-2024,10-2024
19447.0,912A,Harsh Braking,12,2024-03-05 23:50:24,2024-03-05 23:50:27,3,2024-03-05,03-2024,10-2024
14410.0,178,Harsh Braking,8,2024-03-05 23:50:23,2024-03-05 23:50:25,2,2024-03-05,03-2024,10-2024
36091.0,67,Forward Collision Warning,28,2024-03-05 23:50:23,2024-03-05 23:50:28,5,2024-03-05,03-2024,10-2024
18194.0,927,Harsh Braking,18,2024-03-05 23:50:22,2024-03-05 23:50:26,4,2024-03-05,03-2024,10-2024
24319.0,,Harsh Braking,35,2024-03-05 23:50:22,2024-03-05 23:50:27,5,2024-03-05,03-2024,10-2024
21291.0,,Headway Monitoring Alert,48,2024-03-05 23:50:21,2024-03-05 23:50:25,4,2024-03-05,03-2024,10-2024
34482.0,979,Harsh Braking,12,2024-03-05 23:50:20,2024-03-05 23:50:24,4,2024-03-05,03-2024,10-2024
24342.0,976,Harsh Acceleration,43,2024-03-05 23:50:19,2024-03-05 23:50:23,4,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,56,2024-03-05 23:50:19,2024-03-05 23:50:27,8,2024-03-05,03-2024,10-2024
11182.0,180,Yawn,24,2024-03-05 23:50:19,2024-03-05 23:50:27,8,2024-03-05,03-2024,10-2024
14295.0,962,Harsh Braking,15,2024-03-05 23:50:18,2024-03-05 23:50:21,3,2024-03-05,03-2024,10-2024
73748.0,913,Forward Collision Warning,20,2024-03-05 23:50:17,2024-03-05 23:50:22,5,2024-03-05,03-2024,10-2024
10527.0,184,Harsh Braking,15,2024-03-05 23:50:17,2024-03-05 23:50:21,4,2024-03-05,03-2024,10-2024
34632.0,187,Forward Collision Warning,21,2024-03-05 23:50:17,2024-03-05 23:50:24,7,2024-03-05,03-2024,10-2024
35636.0,307,Harsh Braking,25,2024-03-05 23:50:17,2024-03-05 23:50:21,4,2024-03-05,03-2024,10-2024
18194.0,927,Harsh Braking,54,2024-03-05 23:50:17,2024-03-05 23:50:21,4,2024-03-05,03-2024,10-2024
24023.0,190,Harsh Braking,11,2024-03-05 23:50:16,2024-03-05 23:50:21,5,2024-03-05,03-2024,10-2024
19036.0,176,Harsh Braking,7,2024-03-05 23:50:15,2024-03-05 23:50:19,4,2024-03-05,03-2024,10-2024
74634.0,67,Harsh Acceleration,49,2024-03-05 23:50:15,2024-03-05 23:50:18,3,2024-03-05,03-2024,10-2024
12224.0,,Harsh Braking,10,2024-03-05 23:50:14,2024-03-05 23:50:17,3,2024-03-05,03-2024,10-2024
23440.0,912B,Harsh Braking,17,2024-03-05 23:50:13,2024-03-05 23:50:16,3,2024-03-05,03-2024,10-2024
14410.0,178,Harsh Braking,22,2024-03-05 23:50:12,2024-03-05 23:50:16,4,2024-03-05,03-2024,10-2024
12224.0,,Forward Collision Warning,31,2024-03-05 23:50:12,2024-03-05 23:50:14,2,2024-03-05,03-2024,10-2024
31749.0,991,Harsh Acceleration,34,2024-03-05 23:50:12,2024-03-05 23:50:14,2,2024-03-05,03-2024,10-2024
74090.0,962,Harsh Braking,8,2024-03-05 23:50:11,2024-03-05 23:50:14,3,2024-03-05,03-2024,10-2024
20083.0,960,Harsh Braking,16,2024-03-05 23:50:11,2024-03-05 23:50:14,3,2024-03-05,03-2024,10-2024
34485.0,178,Headway Monitoring Alert,46,2024-03-05 23:50:10,2024-03-05 23:50:14,4,2024-03-05,03-2024,10-2024
18959.0,187,Harsh Acceleration,26,2024-03-05 23:50:10,2024-03-05 23:50:13,3,2024-03-05,03-2024,10-2024
34962.0,75,Harsh Braking,18,2024-03-05 23:50:09,2024-03-05 23:50:14,5,2024-03-05,03-2024,10-2024
20246.0,67,Harsh Braking,7,2024-03-05 23:50:09,2024-03-05 23:50:12,3,2024-03-05,03-2024,10-2024
12224.0,,Harsh Braking,31,2024-03-05 23:50:07,2024-03-05 23:50:09,2,2024-03-05,03-2024,10-2024
20246.0,67,Forward Collision Warning,23,2024-03-05 23:50:07,2024-03-05 23:50:12,5,2024-03-05,03-2024,10-2024
34962.0,75,Forward Collision Warning,39,2024-03-05 23:50:07,2024-03-05 23:50:10,3,2024-03-05,03-2024,10-2024
74090.0,962,Pedestrian Collision Alert,26,2024-03-05 23:50:06,2024-03-05 23:50:12,6,2024-03-05,03-2024,10-2024
66120.0,961,Fatigue Alert,14,2024-03-05 23:50:06,2024-03-05 23:50:13,7,2024-03-05,03-2024,10-2024
18689.0,972,Harsh Braking,8,2024-03-05 23:50:06,2024-03-05 23:50:11,5,2024-03-05,03-2024,10-2024
22524.0,991,Harsh Braking,10,2024-03-05 23:50:05,2024-03-05 23:50:08,3,2024-03-05,03-2024,10-2024
73660.0,110,Harsh Braking,8,2024-03-05 23:50:05,2024-03-05 23:50:08,3,2024-03-05,03-2024,10-2024
34641.0,187,Harsh Braking,29,2024-03-05 23:50:04,2024-03-05 23:50:08,4,2024-03-05,03-2024,10-2024
34795.0,75,Pedestrian Collision Alert,17,2024-03-05 23:50:04,2024-03-05 23:50:10,6,2024-03-05,03-2024,10-2024
22760.0,180,Harsh Braking,27,2024-03-05 23:50:03,2024-03-05 23:50:07,4,2024-03-05,03-2024,10-2024
20664.0,184,Forward Collision Warning,22,2024-03-05 23:50:02,2024-03-05 23:50:09,7,2024-03-05,03-2024,10-2024
20471.0,172,Harsh Acceleration,28,2024-03-05 23:50:01,2024-03-05 23:50:05,4,2024-03-05,03-2024,10-2024
12341.0,75,Forward Collision Warning,27,2024-03-05 23:49:59,2024-03-05 23:50:06,7,2024-03-05,03-2024,10-2024
20135.0,985,Harsh Braking,6,2024-03-05 23:49:59,2024-03-05 23:50:04,5,2024-03-05,03-2024,10-2024
23977.0,,Harsh Braking,31,2024-03-05 23:49:59,2024-03-05 23:50:04,5,2024-03-05,03-2024,10-2024
15125.0,75,Harsh Braking,58,2024-03-05 23:49:58,2024-03-05 23:50:06,8,2024-03-05,03-2024,10-2024
15125.0,75,Forward Collision Warning,58,2024-03-05 23:49:57,2024-03-05 23:50:02,5,2024-03-05,03-2024,10-2024
20494.0,187,Harsh Acceleration,42,2024-03-05 23:49:57,2024-03-05 23:50:00,3,2024-03-05,03-2024,10-2024
34791.0,911,Harsh Braking,4,2024-03-05 23:49:56,2024-03-05 23:50:01,5,2024-03-05,03-2024,10-2024
22953.0,960,Forward Collision Warning,49,2024-03-05 23:49:56,2024-03-05 23:49:57,1,2024-03-05,03-2024,10-2024
25360.0,970,Harsh Braking,10,2024-03-05 23:49:56,2024-03-05 23:49:59,3,2024-03-05,03-2024,10-2024
22452.0,190,Headway Monitoring Alert,41,2024-03-05 23:49:55,2024-03-05 23:50:00,5,2024-03-05,03-2024,10-2024
18176.0,,Headway Monitoring Alert,49,2024-03-05 23:49:54,2024-03-05 23:49:58,4,2024-03-05,03-2024,10-2024
34489.0,912B,Harsh Braking,20,2024-03-05 23:49:54,2024-03-05 23:49:58,4,2024-03-05,03-2024,10-2024
21660.0,913,Harsh Braking,23,2024-03-05 23:49:54,2024-03-05 23:49:59,5,2024-03-05,03-2024,10-2024
17182.0,972,Harsh Braking,19,2024-03-05 23:49:51,2024-03-05 23:49:55,4,2024-03-05,03-2024,10-2024
34784.0,911,Forward Collision Warning,28,2024-03-05 23:49:51,2024-03-05 23:49:58,7,2024-03-05,03-2024,10-2024
19337.0,176,Harsh Acceleration,39,2024-03-05 23:49:51,2024-03-05 23:49:54,3,2024-03-05,03-2024,10-2024
20135.0,985,Yawn,24,2024-03-05 23:49:50,2024-03-05 23:49:57,7,2024-03-05,03-2024,10-2024
20712.0,190,Yawn,49,2024-03-05 23:49:49,2024-03-05 23:49:56,7,2024-03-05,03-2024,10-2024
31475.0,187,Yawn,59,2024-03-05 23:49:49,2024-03-05 23:49:58,9,2024-03-05,03-2024,10-2024
15575.0,190,Yawn,49,2024-03-05 23:49:49,2024-03-05 23:50:01,12,2024-03-05,03-2024,10-2024
34641.0,187,Harsh Acceleration,33,2024-03-05 23:49:48,2024-03-05 23:49:51,3,2024-03-05,03-2024,10-2024
22153.0,913,Harsh Braking,21,2024-03-05 23:49:48,2024-03-05 23:49:52,4,2024-03-05,03-2024,10-2024
35056.0,75,Harsh Braking,26,2024-03-05 23:49:48,2024-03-05 23:49:51,3,2024-03-05,03-2024,10-2024
21328.0,,Sharp Cornering,39,2024-03-05 23:49:46,2024-03-05 23:49:50,4,2024-03-05,03-2024,10-2024
34248.0,67,Harsh Braking,21,2024-03-05 23:49:45,2024-03-05 23:49:50,5,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Braking,54,2024-03-05 23:49:45,2024-03-05 23:49:50,5,2024-03-05,03-2024,10-2024
25490.0,67,Harsh Braking,47,2024-03-05 23:49:44,2024-03-05 23:49:49,5,2024-03-05,03-2024,10-2024
36575.0,178,Harsh Braking,43,2024-03-05 23:49:43,2024-03-05 23:49:48,5,2024-03-05,03-2024,10-2024
35313.0,178,Harsh Braking,8,2024-03-05 23:49:43,2024-03-05 23:49:46,3,2024-03-05,03-2024,10-2024
20246.0,67,Harsh Braking,17,2024-03-05 23:49:41,2024-03-05 23:49:44,3,2024-03-05,03-2024,10-2024
20480.0,,Harsh Braking,7,2024-03-05 23:49:41,2024-03-05 23:49:44,3,2024-03-05,03-2024,10-2024
20480.0,,Forward Collision Warning,27,2024-03-05 23:49:39,2024-03-05 23:49:44,5,2024-03-05,03-2024,10-2024
67500.0,302,Harsh Braking,4,2024-03-05 23:49:37,2024-03-05 23:49:41,4,2024-03-05,03-2024,10-2024
34869.0,178,Harsh Braking,0,2024-03-05 23:49:37,2024-03-05 23:49:39,2,2024-03-05,03-2024,10-2024
18176.0,,Forward Collision Warning,32,2024-03-05 23:49:36,2024-03-05 23:49:41,5,2024-03-05,03-2024,10-2024
36775.0,976,Harsh Braking,11,2024-03-05 23:49:33,2024-03-05 23:49:36,3,2024-03-05,03-2024,10-2024
34694.0,176,Harsh Acceleration,37,2024-03-05 23:49:32,2024-03-05 23:49:35,3,2024-03-05,03-2024,10-2024
22550.0,,Harsh Braking,28,2024-03-05 23:49:32,2024-03-05 23:49:37,5,2024-03-05,03-2024,10-2024
22550.0,,Forward Collision Warning,41,2024-03-05 23:49:32,2024-03-05 23:49:42,10,2024-03-05,03-2024,10-2024
21328.0,,Harsh Acceleration,39,2024-03-05 23:49:31,2024-03-05 23:49:34,3,2024-03-05,03-2024,10-2024
74090.0,962,Forward Collision Warning,24,2024-03-05 23:49:30,2024-03-05 23:49:35,5,2024-03-05,03-2024,10-2024
29533.0,976,Harsh Braking,17,2024-03-05 23:49:30,2024-03-05 23:49:34,4,2024-03-05,03-2024,10-2024
18689.0,972,Harsh Braking,3,2024-03-05 23:49:28,2024-03-05 23:49:33,5,2024-03-05,03-2024,10-2024
34815.0,75,Harsh Braking,2,2024-03-05 23:49:27,2024-03-05 23:49:30,3,2024-03-05,03-2024,10-2024
34641.0,187,Harsh Braking,8,2024-03-05 23:49:26,2024-03-05 23:49:30,4,2024-03-05,03-2024,10-2024
23953.0,178,Forward Collision Warning,20,2024-03-05 23:49:26,2024-03-05 23:49:31,5,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Acceleration,56,2024-03-05 23:49:26,2024-03-05 23:49:31,5,2024-03-05,03-2024,10-2024
28253.0,110,Harsh Braking,3,2024-03-05 23:49:24,2024-03-05 23:49:28,4,2024-03-05,03-2024,10-2024
20664.0,184,Forward Collision Warning,20,2024-03-05 23:49:23,2024-03-05 23:49:31,8,2024-03-05,03-2024,10-2024
20881.0,67,Harsh Braking,15,2024-03-05 23:49:23,2024-03-05 23:49:25,2,2024-03-05,03-2024,10-2024
24023.0,190,Harsh Acceleration,24,2024-03-05 23:49:22,2024-03-05 23:49:25,3,2024-03-05,03-2024,10-2024
16890.0,301,Harsh Braking,12,2024-03-05 23:49:19,2024-03-05 23:49:23,4,2024-03-05,03-2024,10-2024
24052.0,985,Sharp Cornering,48,2024-03-05 23:49:19,2024-03-05 23:49:23,4,2024-03-05,03-2024,10-2024
36501.0,178,Harsh Braking,7,2024-03-05 23:49:19,2024-03-05 23:49:22,3,2024-03-05,03-2024,10-2024
73849.0,190,Forward Collision Warning,23,2024-03-05 23:49:17,2024-03-05 23:49:22,5,2024-03-05,03-2024,10-2024
73818.0,67,Harsh Braking,15,2024-03-05 23:49:17,2024-03-05 23:49:22,5,2024-03-05,03-2024,10-2024
73849.0,190,Harsh Braking,23,2024-03-05 23:49:16,2024-03-05 23:49:20,4,2024-03-05,03-2024,10-2024
16413.0,991,Harsh Braking,0,2024-03-05 23:49:16,2024-03-05 23:49:20,4,2024-03-05,03-2024,10-2024
22282.0,985,Forward Collision Warning,51,2024-03-05 23:49:15,2024-03-05 23:49:19,4,2024-03-05,03-2024,10-2024
36501.0,178,Harsh Braking,25,2024-03-05 23:49:15,2024-03-05 23:49:18,3,2024-03-05,03-2024,10-2024
73806.0,302,Harsh Acceleration,26,2024-03-05 23:49:12,2024-03-05 23:49:15,3,2024-03-05,03-2024,10-2024
18977.0,983,Harsh Braking,15,2024-03-05 23:49:12,2024-03-05 23:49:15,3,2024-03-05,03-2024,10-2024
21328.0,,Forward Collision Warning,22,2024-03-05 23:49:11,2024-03-05 23:49:17,6,2024-03-05,03-2024,10-2024
23304.0,67,Harsh Braking,31,2024-03-05 23:49:11,2024-03-05 23:49:18,7,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Acceleration,30,2024-03-05 23:49:11,2024-03-05 23:49:14,3,2024-03-05,03-2024,10-2024
17776.0,,Speeding,65,2024-03-05 23:49:11,2024-03-05 23:49:51,40,2024-03-05,03-2024,10-2024
67229.0,,Harsh Braking,15,2024-03-05 23:49:10,2024-03-05 23:49:15,5,2024-03-05,03-2024,10-2024
67500.0,302,Harsh Braking,6,2024-03-05 23:49:10,2024-03-05 23:49:14,4,2024-03-05,03-2024,10-2024
24462.0,912B,Pedestrian Collision Alert,22,2024-03-05 23:49:07,2024-03-05 23:49:14,7,2024-03-05,03-2024,10-2024
12362.0,180,Harsh Braking,32,2024-03-05 23:49:06,2024-03-05 23:49:10,4,2024-03-05,03-2024,10-2024
28253.0,110,Harsh Acceleration,24,2024-03-05 23:49:06,2024-03-05 23:49:11,5,2024-03-05,03-2024,10-2024
20494.0,187,Harsh Acceleration,44,2024-03-05 23:49:03,2024-03-05 23:49:07,4,2024-03-05,03-2024,10-2024
18683.0,307,Harsh Braking,11,2024-03-05 23:49:01,2024-03-05 23:49:03,2,2024-03-05,03-2024,10-2024
73570.0,900,Harsh Braking,21,2024-03-05 23:48:57,2024-03-05 23:48:59,2,2024-03-05,03-2024,10-2024
24023.0,190,Harsh Braking,44,2024-03-05 23:48:56,2024-03-05 23:49:01,5,2024-03-05,03-2024,10-2024
12224.0,,Forward Collision Warning,52,2024-03-05 23:48:54,2024-03-05 23:48:57,3,2024-03-05,03-2024,10-2024
12224.0,,Headway Monitoring Alert,52,2024-03-05 23:48:54,2024-03-05 23:48:54,0,2024-03-05,03-2024,10-2024
19420.0,979,Harsh Braking,11,2024-03-05 23:48:54,2024-03-05 23:48:59,5,2024-03-05,03-2024,10-2024
72883.0,,Harsh Braking,11,2024-03-05 23:48:54,2024-03-05 23:48:58,4,2024-03-05,03-2024,10-2024
74277.0,190,Harsh Acceleration,50,2024-03-05 23:48:52,2024-03-05 23:48:56,4,2024-03-05,03-2024,10-2024
12224.0,,Forward Collision Warning,52,2024-03-05 23:48:51,2024-03-05 23:48:54,3,2024-03-05,03-2024,10-2024
18176.0,,Headway Monitoring Alert,46,2024-03-05 23:48:51,2024-03-05 23:48:55,4,2024-03-05,03-2024,10-2024
24545.0,300,Forward Collision Warning,22,2024-03-05 23:48:50,2024-03-05 23:48:55,5,2024-03-05,03-2024,10-2024
21328.0,,Harsh Braking,17,2024-03-05 23:48:49,2024-03-05 23:48:51,2,2024-03-05,03-2024,10-2024
21338.0,911,Harsh Braking,3,2024-03-05 23:48:48,2024-03-05 23:48:51,3,2024-03-05,03-2024,10-2024
28873.0,970,Harsh Braking,14,2024-03-05 23:48:48,2024-03-05 23:48:53,5,2024-03-05,03-2024,10-2024
23427.0,972M,Forward Collision Warning,35,2024-03-05 23:48:48,2024-03-05 23:48:55,7,2024-03-05,03-2024,10-2024
20135.0,985,Harsh Braking,3,2024-03-05 23:48:45,2024-03-05 23:48:48,3,2024-03-05,03-2024,10-2024
21119.0,961,Forward Collision Warning,21,2024-03-05 23:48:44,2024-03-05 23:48:51,7,2024-03-05,03-2024,10-2024
15395.0,961,Sharp Cornering,56,2024-03-05 23:48:44,2024-03-05 23:48:51,7,2024-03-05,03-2024,10-2024
74090.0,962,Harsh Braking,15,2024-03-05 23:48:43,2024-03-05 23:48:46,3,2024-03-05,03-2024,10-2024
15259.0,190,Headway Monitoring Alert,56,2024-03-05 23:48:41,2024-03-05 23:48:46,5,2024-03-05,03-2024,10-2024
21129.0,188,Yawn,27,2024-03-05 23:48:40,2024-03-05 23:48:49,9,2024-03-05,03-2024,10-2024
,307,Harsh Braking,6,2024-03-05 23:48:40,2024-03-05 23:48:43,3,2024-03-05,03-2024,10-2024
20664.0,184,Harsh Braking,19,2024-03-05 23:48:39,2024-03-05 23:48:44,5,2024-03-05,03-2024,10-2024
34632.0,187,Harsh Braking,3,2024-03-05 23:48:38,2024-03-05 23:48:42,4,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Braking,1,2024-03-05 23:48:38,2024-03-05 23:48:42,4,2024-03-05,03-2024,10-2024
74634.0,67,Harsh Acceleration,33,2024-03-05 23:48:38,2024-03-05 23:48:42,4,2024-03-05,03-2024,10-2024
,307,Forward Collision Warning,23,2024-03-05 23:48:37,2024-03-05 23:48:43,6,2024-03-05,03-2024,10-2024
21811.0,61,Harsh Braking,17,2024-03-05 23:48:36,2024-03-05 23:48:39,3,2024-03-05,03-2024,10-2024
15125.0,75,Headway Monitoring Alert,55,2024-03-05 23:48:36,2024-03-05 23:48:40,4,2024-03-05,03-2024,10-2024
34489.0,912B,Harsh Braking,10,2024-03-05 23:48:36,2024-03-05 23:48:41,5,2024-03-05,03-2024,10-2024
73731.0,,Harsh Braking,0,2024-03-05 23:48:36,2024-03-05 23:48:39,3,2024-03-05,03-2024,10-2024
20246.0,67,Harsh Braking,19,2024-03-05 23:48:35,2024-03-05 23:48:39,4,2024-03-05,03-2024,10-2024
19420.0,979,Harsh Acceleration,32,2024-03-05 23:48:35,2024-03-05 23:48:39,4,2024-03-05,03-2024,10-2024
21660.0,913,Harsh Braking,28,2024-03-05 23:48:35,2024-03-05 23:48:40,5,2024-03-05,03-2024,10-2024
22953.0,960,Forward Collision Warning,24,2024-03-05 23:48:33,2024-03-05 23:48:35,2,2024-03-05,03-2024,10-2024
23319.0,176,Fatigue Alert,31,2024-03-05 23:48:32,2024-03-05 23:48:39,7,2024-03-05,03-2024,10-2024
15562.0,961,Forward Collision Warning,51,2024-03-05 23:48:31,2024-03-05 23:48:41,10,2024-03-05,03-2024,10-2024
31671.0,962,Harsh Braking,9,2024-03-05 23:48:29,2024-03-05 23:48:32,3,2024-03-05,03-2024,10-2024
,FSKJ,Harsh Braking,22,2024-03-05 23:48:28,2024-03-05 23:48:33,5,2024-03-05,03-2024,10-2024
18176.0,,Headway Monitoring Alert,55,2024-03-05 23:48:28,2024-03-05 23:48:32,4,2024-03-05,03-2024,10-2024
35016.0,976,Pedestrian Collision Alert,28,2024-03-05 23:48:27,2024-03-05 23:48:34,7,2024-03-05,03-2024,10-2024
35313.0,178,Harsh Braking,21,2024-03-05 23:48:27,2024-03-05 23:48:31,4,2024-03-05,03-2024,10-2024
74277.0,190,Harsh Braking,8,2024-03-05 23:48:26,2024-03-05 23:48:30,4,2024-03-05,03-2024,10-2024
11942.0,912,Yawn,28,2024-03-05 23:48:25,2024-03-05 23:48:35,10,2024-03-05,03-2024,10-2024
31483.0,991,Harsh Braking,18,2024-03-05 23:48:25,2024-03-05 23:48:30,5,2024-03-05,03-2024,10-2024
31013.0,975C,Harsh Acceleration,30,2024-03-05 23:48:25,2024-03-05 23:48:28,3,2024-03-05,03-2024,10-2024
73660.0,110,Forward Collision Warning,22,2024-03-05 23:48:25,2024-03-05 23:48:31,6,2024-03-05,03-2024,10-2024
15125.0,75,Yawn,48,2024-03-05 23:48:24,2024-03-05 23:48:34,10,2024-03-05,03-2024,10-2024
21996.0,61,Forward Collision Warning,22,2024-03-05 23:48:23,2024-03-05 23:48:28,5,2024-03-05,03-2024,10-2024
74174.0,913,Yawn,23,2024-03-05 23:48:23,2024-03-05 23:48:31,8,2024-03-05,03-2024,10-2024
35313.0,178,Forward Collision Warning,21,2024-03-05 23:48:23,2024-03-05 23:48:31,8,2024-03-05,03-2024,10-2024
14101.0,950,Harsh Braking,12,2024-03-05 23:48:22,2024-03-05 23:48:26,4,2024-03-05,03-2024,10-2024
71949.0,911,Harsh Braking,7,2024-03-05 23:48:21,2024-03-05 23:48:25,4,2024-03-05,03-2024,10-2024
23889.0,302,Harsh Braking,28,2024-03-05 23:48:21,2024-03-05 23:48:26,5,2024-03-05,03-2024,10-2024
36091.0,67,Forward Collision Warning,20,2024-03-05 23:48:21,2024-03-05 23:48:27,6,2024-03-05,03-2024,10-2024
21328.0,,Harsh Acceleration,48,2024-03-05 23:48:19,2024-03-05 23:48:22,3,2024-03-05,03-2024,10-2024
12362.0,180,Harsh Braking,14,2024-03-05 23:48:18,2024-03-05 23:48:21,3,2024-03-05,03-2024,10-2024
24023.0,190,Harsh Acceleration,32,2024-03-05 23:48:18,2024-03-05 23:48:21,3,2024-03-05,03-2024,10-2024
68734.0,,Harsh Braking,44,2024-03-05 23:48:17,2024-03-05 23:48:22,5,2024-03-05,03-2024,10-2024
30289.0,,Harsh Braking,25,2024-03-05 23:48:16,2024-03-05 23:48:19,3,2024-03-05,03-2024,10-2024
13203.0,911,Harsh Braking,10,2024-03-05 23:48:16,2024-03-05 23:48:20,4,2024-03-05,03-2024,10-2024
34580.0,,Speeding,63,2024-03-05 23:48:16,2024-03-05 23:48:29,13,2024-03-05,03-2024,10-2024
18720.0,,Speeding,63,2024-03-05 23:48:16,2024-03-05 23:48:50,34,2024-03-05,03-2024,10-2024
20471.0,172,Sharp Cornering,19,2024-03-05 23:48:15,2024-03-05 23:48:20,5,2024-03-05,03-2024,10-2024
31483.0,991,Harsh Acceleration,36,2024-03-05 23:48:15,2024-03-05 23:48:20,5,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Acceleration,51,2024-03-05 23:48:15,2024-03-05 23:48:20,5,2024-03-05,03-2024,10-2024
15125.0,75,Headway Monitoring Alert,52,2024-03-05 23:48:14,2024-03-05 23:48:19,5,2024-03-05,03-2024,10-2024
61578.0,190,Harsh Braking,30,2024-03-05 23:48:14,2024-03-05 23:48:22,8,2024-03-05,03-2024,10-2024
19873.0,61,Harsh Braking,13,2024-03-05 23:48:14,2024-03-05 23:48:18,4,2024-03-05,03-2024,10-2024
23440.0,912B,Harsh Braking,18,2024-03-05 23:48:14,2024-03-05 23:48:17,3,2024-03-05,03-2024,10-2024
21996.0,61,Headway Monitoring Alert,41,2024-03-05 23:48:14,2024-03-05 23:48:18,4,2024-03-05,03-2024,10-2024
26928.0,,Harsh Braking,19,2024-03-05 23:48:14,2024-03-05 23:48:17,3,2024-03-05,03-2024,10-2024
21895.0,187,Harsh Braking,15,2024-03-05 23:48:13,2024-03-05 23:48:16,3,2024-03-05,03-2024,10-2024
30289.0,,Forward Collision Warning,40,2024-03-05 23:48:13,2024-03-05 23:48:18,5,2024-03-05,03-2024,10-2024
36575.0,178,Harsh Braking,36,2024-03-05 23:48:12,2024-03-05 23:48:16,4,2024-03-05,03-2024,10-2024
21660.0,913,Harsh Acceleration,32,2024-03-05 23:48:12,2024-03-05 23:48:16,4,2024-03-05,03-2024,10-2024
26928.0,,Forward Collision Warning,31,2024-03-05 23:48:12,2024-03-05 23:48:18,6,2024-03-05,03-2024,10-2024
17432.0,960,Harsh Braking,28,2024-03-05 23:48:11,2024-03-05 23:48:14,3,2024-03-05,03-2024,10-2024
21926.0,903,Harsh Acceleration,53,2024-03-05 23:48:11,2024-03-05 23:48:14,3,2024-03-05,03-2024,10-2024
34482.0,979,Harsh Braking,5,2024-03-05 23:48:10,2024-03-05 23:48:13,3,2024-03-05,03-2024,10-2024
21338.0,911,Harsh Braking,18,2024-03-05 23:48:10,2024-03-05 23:48:14,4,2024-03-05,03-2024,10-2024
32623.0,178,Harsh Acceleration,26,2024-03-05 23:48:09,2024-03-05 23:48:11,2,2024-03-05,03-2024,10-2024
73631.0,110,Harsh Braking,19,2024-03-05 23:48:09,2024-03-05 23:48:14,5,2024-03-05,03-2024,10-2024
30061.0,176,Harsh Braking,9,2024-03-05 23:48:08,2024-03-05 23:48:11,3,2024-03-05,03-2024,10-2024
14758.0,176,Harsh Acceleration,32,2024-03-05 23:48:08,2024-03-05 23:48:12,4,2024-03-05,03-2024,10-2024
10362.0,67,Headway Monitoring Alert,47,2024-03-05 23:48:08,2024-03-05 23:48:12,4,2024-03-05,03-2024,10-2024
31013.0,975C,Harsh Braking,3,2024-03-05 23:48:08,2024-03-05 23:48:13,5,2024-03-05,03-2024,10-2024
14295.0,962,Harsh Acceleration,35,2024-03-05 23:48:06,2024-03-05 23:48:11,5,2024-03-05,03-2024,10-2024
19873.0,61,Forward Collision Warning,24,2024-03-05 23:48:06,2024-03-05 23:48:17,11,2024-03-05,03-2024,10-2024
17688.0,962,Pedestrian Collision Alert,22,2024-03-05 23:48:05,2024-03-05 23:48:07,2,2024-03-05,03-2024,10-2024
20471.0,172,Sharp Cornering,15,2024-03-05 23:48:03,2024-03-05 23:48:09,6,2024-03-05,03-2024,10-2024
22550.0,,Harsh Acceleration,48,2024-03-05 23:48:03,2024-03-05 23:48:07,4,2024-03-05,03-2024,10-2024
34962.0,75,Harsh Braking,18,2024-03-05 23:48:02,2024-03-05 23:48:04,2,2024-03-05,03-2024,10-2024
18176.0,,Headway Monitoring Alert,52,2024-03-05 23:48:01,2024-03-05 23:48:06,5,2024-03-05,03-2024,10-2024
15259.0,190,Forward Collision Warning,33,2024-03-05 23:48:01,2024-03-05 23:48:10,9,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Braking,6,2024-03-05 23:48:00,2024-03-05 23:48:03,3,2024-03-05,03-2024,10-2024
20471.0,172,Sharp Cornering,21,2024-03-05 23:47:57,2024-03-05 23:48:00,3,2024-03-05,03-2024,10-2024
12224.0,,Harsh Acceleration,49,2024-03-05 23:47:57,2024-03-05 23:47:59,2,2024-03-05,03-2024,10-2024
15290.0,961,Yawn,27,2024-03-05 23:47:56,2024-03-05 23:48:04,8,2024-03-05,03-2024,10-2024
12224.0,,Pedestrian Collision Alert,49,2024-03-05 23:47:55,2024-03-05 23:47:58,3,2024-03-05,03-2024,10-2024
10914.0,901M,Harsh Acceleration,26,2024-03-05 23:47:55,2024-03-05 23:47:59,4,2024-03-05,03-2024,10-2024
18489.0,61,Harsh Braking,28,2024-03-05 23:47:53,2024-03-05 23:47:57,4,2024-03-05,03-2024,10-2024
28253.0,110,Harsh Acceleration,49,2024-03-05 23:47:51,2024-03-05 23:47:55,4,2024-03-05,03-2024,10-2024
